,COST Simple,JNJ Simple,MSFT Simple,PG Simple,V Simple,BTC Simple,ETH Simple,COST Log,JNJ Log,MSFT Log,PG Log,V Log,BTC Log,ETH Log
2015-03-03,0.010320750991689609,0.018364851858595932,0.008658134857009614,-0.013255824195182009,0.007933339986029297,-0.0563167755593742,0.05564788366657991,0.010267855676122125,0.01819825456511147,0.008620868159646926,-0.013344466858608425,0.00790203649618734,-0.057964736481797084,0.054154686181868784
2015-03-04,-0.000373081296191069,0.0011749980842421515,-0.0014450867052022698,-0.04114969204677321,0.05833869610415321,-0.10611103715899362,0.0679777630187195,-0.00037315090833238315,0.001174308314259231,-0.0014461318499996267,-0.04202030809331867,0.05670041084873379,-0.11217371416110468,0.06576691917771901
2015-03-05,-0.0023637300726889743,-0.008878683505549101,-0.003299565846599073,0.06967976168311307,0.022474800626768765,0.022842848878706024,0.05857220181267486,-0.002366528092662817,-0.008918333885872713,-0.003305021417970647,0.06735931553155607,0.022225963767334284,0.02258585725967159,0.056921020709733115
2015-03-06,-0.01585491858766519,-0.002496975313409089,0.006969450574979552,0.007092815804360164,-0.022895699908508704,-0.006363774923057175,0.06378441889054498,-0.01598195233847009,-0.0025000979554567846,0.0069452762106856445,0.007067780099065089,-0.02316187717007592,-0.006384110056742674,0.061832756565822884
2015-03-07,-0.0009835155552339048,0.0006881720430107485,-0.0037201522666975295,-0.009030418250950634,-0.008247696185147868,-0.013093047937242419,-0.0923994191159927,-0.0009839995240108336,0.0006879353612093322,-0.0037270892428905677,-0.00907143962469872,-0.008281896610963195,-0.01317951748532731,-0.09695088605461102
2015-03-08,-0.0009844838103750808,0.0006876987879309571,-0.0037340434770022357,-0.009112709832134303,-0.008316286388670435,0.11614051911780043,-0.037995650557202,-0.0009849687328532032,0.0006874624314746542,-0.003741032420784153,-0.009154484553317977,-0.008351059621967619,0.10987676922071231,-0.03873630707634161
2015-03-09,-0.0009854539738584078,0.0006872261833175131,-0.003748038816898225,-0.009196515004840311,-0.00838602699078883,0.0424785323357777,-0.047964860907759976,-0.000985939852859527,0.0006869901515359507,-0.0037550803144285236,-0.009239064018294368,-0.008421387543608041,0.04160108199512488,-0.04915333406078247
2015-03-10,0.023292968537245162,-0.0005408189544168218,-0.01046982997462731,-0.027357107962872496,-0.0018482069991838657,-0.03523201422465838,-0.0013902559055117836,0.023025827726899466,-0.0005409652497361157,-0.0105250242321519,-0.027738281597093236,-0.0018499170410722088,-0.035867635799247115,-0.001391223207889028
2015-03-11,0.0018628912071536607,-0.023963513617975107,0.01078691423518996,0.012236884160540695,-0.014091619574365777,0.04491993149055706,-0.04137149334088963,0.001861158177292416,-0.024255309679653222,0.010729150499537059,0.012162618731386346,-0.014191849157692322,0.04394026189806851,-0.042251654894561445
2015-03-12,0.003435513290477754,0.010823939385939285,0.0015745276417076237,-0.009608011186792331,0.02119563891802234,-0.0009698771620438862,-0.018751044223676017,0.003429625396132397,0.010765779854476607,0.0015732893726825082,-0.009654465924173235,0.020974135829678796,-0.000970347797228766,-0.018929074063079768
2015-03-13,-0.003970845172334703,0.007312805244326093,0.009694323144104677,0.010384405173984312,-0.011990064010700241,-0.04115967070568194,0.02978388998035375,-0.003978749910626368,0.007286196329184587,0.009647634692935838,0.010330857625834118,-0.012062524615505457,-0.042030715047094214,0.029348964674127283
2015-03-14,-0.0014588279764226053,0.006507817158858176,-0.0007208142317561839,0.003996874624353941,-0.008614159776950459,0.05250472459712441,0.06503103378103381,-0.0014598931019709977,0.006486732743016291,-0.0007210741432406383,0.003988908340742037,-0.008651476105034818,0.05117277549270846,0.06300393843733684
2015-03-15,-0.0014609592646700476,0.006465739309634344,-0.0007213341796987738,0.003980963213505495,-0.008689008282599997,-0.09122907831367211,-0.013458805545935482,-0.00146202750622159,0.006444926084310073,-0.0007215944663748189,0.0039730601470528955,-0.008726977820152646,-0.09566222791102752,-0.013550196201691496
2015-03-16,-0.0014630967894799785,0.006424202093624487,-0.0007218548782952361,0.003965177985808754,-0.008765168907838627,-0.045581260655303546,-0.04539402009441951,-0.0014641681607284068,0.006403654860125013,-0.0007221155409758625,0.003957337386991575,-0.00880380895757187,-0.04665277370479251,-0.04645661012493274
2015-03-17,-0.0019398124254772497,-0.000991811199837378,0.028548312528895003,-0.01229398663697101,0.03734769337667809,-0.08761961340764712,-0.00906670048186653,-0.0019416962982343512,-0.0009923033700189492,0.0281484027839128,-0.012370182838103377,0.03666716078166432,-0.09169828530410484,-0.009108053155324147
2015-03-18,0.00996754751970319,-0.013313647124710282,-0.026772671086638833,0.04185081627130871,0.010597579063202689,-0.048025081923912305,0.00749888028664647,0.009918199168340325,-0.01340306829271464,-0.027137586969553366,0.040998762516328655,0.010541818328771246,-0.049216591096579825,0.007470903460065022
2015-03-19,-0.001518334775162944,0.008462332301341524,0.01847415062205915,-0.03649034715609045,-0.036383003905787636,0.1005133254690238,0.05582299221399456,-0.0015194886134974877,0.008426727492819107,0.01830557651194675,-0.03717277265801564,-0.037061370275122976,0.09577673046992982,0.054320550224623405
2015-03-20,0.0015383255238263782,0.0007930822758903666,-0.0006518720063485306,0.0363448492744507,-0.006804559300383151,-0.00010975012008240803,0.04129875129321747,0.0015371435131739171,0.0007927679523208566,-0.0006520845672848968,0.0356999545446931,-0.0068278158745531696,-0.00010975614306752333,0.0404687333723714
2015-03-21,0.0018360933582852734,-0.0014570924614637493,-0.00875401777273599,-0.001661753655857967,0.01016546709208277,-0.022502318725767134,0.01051306045587408,0.0018344097993410271,-0.0014581550530058916,-0.008792559279867213,-0.001663135899976065,0.010114146238737447,-0.022759359223401138,0.010458182524055492
2015-03-22,0.0018327282980299398,-0.0014592186779990302,-0.008831327369485109,-0.001664519677517462,0.010063170265902643,0.02192759335106631,0.027278235717796973,0.0018310509006857544,-0.0014602843744230575,-0.008870554664534964,-0.0016659065295712313,0.010012873715047912,0.02169064127858928,0.026912815108712976
2015-03-23,0.0018293755496920916,-0.0014613511088321651,-0.00891001462551011,-0.0016672949227244382,0.009962911788233608,-0.03363596948806702,-0.0011574202882421725,0.0018277042801838116,-0.0014624199237666389,-0.008949946176584683,-0.0016686864057943028,0.00991360917718669,-0.03421467257712183,-0.0011580906163881728
2015-03-24,-0.0075850686518944554,0.007035021053712676,-0.0012232772179179285,0.04796758593647876,-0.023017473118279508,0.16936477306832187,0.026450958763690746,-0.007613981582285939,0.007010390742137767,-0.0012240260322278166,0.046852655970600274,-0.02328651156016293,0.15646067236891167,0.026107181141903475
2015-03-25,-0.013481476239340484,0.010937739024017068,-0.004082584859442573,0.00012471938139180239,0.023264955165213097,-0.040622281712077046,0.0481519674355495,-0.01357317644217455,0.010878354585131771,-0.0040909413608487075,0.00012471160457636136,0.02299845164170845,-0.041470414816011464,0.04702858248132785
2015-03-26,0.0020982783357244017,-0.006052810774003103,-0.03329234012649329,-0.007066550276426775,-0.0182704311917794,-0.007766754954777522,-0.07663549466140573,0.0020960800243130205,-0.006071203288298589,-0.033859145809126225,-0.007091636595178585,-0.018439396732960286,-0.00779707328141096,-0.07973120874422206
2015-03-27,-0.0028097428279970638,-0.014285351805333524,0.04301075268817223,-0.031481559006991344,-0.037269814873688634,-0.0243074980813639,-0.03813326454391497,-0.0028136975649765005,-0.014388369718447607,0.04211148535012706,-0.03198775553885989,-0.03798208803482244,-0.024607801720313013,-0.03887936654433596
2015-03-28,-0.0008793969849246741,-0.003063220757825391,0.002894341996999117,0.0037173114328938883,0.0030736403586759664,0.038223005835356316,-0.027996408623966573,-0.0008797838812935184,-0.003067922021658378,0.00289016145387305,0.003710419305591193,0.0030689263830557963,0.037510603513729916,-0.028395779697213738
2015-03-29,-0.0008801710046523192,-0.0030726329107386707,0.00288598895795511,0.0037035442056758683,0.0030642220421395194,-0.04590492789763778,0.011432341650671862,-0.0008805585825909657,-0.0030773631392296704,0.0028818324869217407,0.003696702971839289,0.0030595368822512554,-0.04699195620742459,0.011367486264088294
2015-03-30,-0.0008809463881198631,-0.003082103082103105,0.002877683993725011,0.0036898785772514486,0.0030548612689034194,-0.0031566098660429365,0.02331787506078542,-0.0008813346494309146,-0.003086862543757655,0.002873551387466065,0.0036830876752367066,0.003050204661333723,-0.003161602468199349,0.02305016701310954
2015-03-31,0.02895290878664114,0.013223870515185254,0.005585305464386403,-0.028170820330868263,0.07996476214447523,0.06324488400610973,0.045851250014487865,0.028541691748963875,0.013137198397258961,0.005569765482665435,-0.028575231047111453,0.07692841295983076,0.061325443483420096,0.044831147131006846
2015-04-01,-0.013955440523241602,-0.0058717948717949,-0.003693311956023737,0.0655845869622591,-0.00016314354301161238,-0.0863237598959935,0.016878151493322946,-0.014053733233539088,-0.005889101640420968,-0.0037001490722194394,0.06352355651231112,-0.00016315685236700217,-0.09027899336075747,0.016737298180779858
2015-04-02,-0.007094211123722993,0.00469423022362081,0.015891261243139,-0.04990712074303405,-0.01116550116550119,0.04365576808406013,-0.03692321105516683,-0.0071194946883820515,0.004683246684353353,0.015766317093070113,-0.05119553152758313,-0.011228303289342226,0.04272971103210436,-0.03762213106412821
2015-04-03,0.025078593883966827,-0.010653864914127231,0.017283322018556202,0.029588112617309648,0.009429292095895825,-0.05952431793494595,-0.050062238316170626,0.024769286610811302,-0.010711023669868291,0.01713566432414406,0.029158831601144897,0.009385113817313816,-0.06136948696549469,-0.05135881055070919
2015-04-04,-0.004942961362421894,0.003701973809400183,0.00011122542613239972,0.0020959052482030227,-0.014961506425974713,-0.09642008644368028,-0.031222452529006794,-0.004955218202676837,0.003695138368911188,0.00011121924104331242,0.002093711902959493,-0.015074558803058464,-0.10139072398870708,-0.03172026261978874
2015-04-05,-0.004967515600100225,0.003688319746298685,0.00011121305641270673,0.0020915216170691586,-0.01518875305237044,-0.013759357808574402,0.05100522594528134,-0.004979894718376594,0.003681534573829044,0.00011120687269921727,0.002089337430716917,-0.015305283637272115,-0.01385489513938578,0.04974706423761974
2015-04-06,-0.004992315002757319,0.003674766034171828,0.00011120068944436845,0.0020871562845816705,-0.015423009332445226,-0.03611296089213889,-0.004492646800744127,-0.005004818238051968,0.0036680305772445964,0.00011119450710601794,0.0020849811998722044,-0.015543181149509996,-0.03678117058631949,-0.004502769066937772
2015-04-07,-0.012434335037232236,-0.004311451008571554,-0.0026685198054203774,-0.022393692862534564,0.0060637179393139284,-0.04329763231999628,0.07955199849569272,-0.012512288252803967,-0.004320772114781163,-0.0026720866512753043,-0.02264823893109117,0.00604540758362949,-0.04426294146047606,0.0765461388683931
